Time_s,Reference_mm,TruePosition_mm,TrueVelocity_mm_s,Measured_mm,Error_mm
0.0570285142571286,28.603358847219,1150.00572711298,1195.03850518547,1150.00919696963,0.00346985665214561
0.0580290145072536,29.105154956446,1153.44805510664,1203.54251154723,1153.44238338104,-0.00567172560135987
0.0590295147573787,29.6069501701213,1156.75316159385,1211.78665725373,1156.7430292878,-0.0101323060482628
0.0600300150075038,30.1087444729805,1159.86880216333,1219.84218535945,1159.89181004468,0.0230078813449381
0.0610305152576288,30.6105378497677,1162.83150512962,1227.66121670046,1162.86413841349,0.0326332838737926
0.0620310155077539,31.1123302852366,1165.65230203235,1235.26175229466,1165.62009637132,-0.0322056610220898
0.0630315157578789,31.6141217641499,1168.30845942193,1242.67029316447,1168.33945543338,0.0309960114507248
0.064032016008004,32.1159122712797,1170.85541635432,1249.8512988225,1170.84618353345,-0.00923282086546351
0.0650325162581291,32.6177017914081,1173.28125475093,1256.86554193588,1173.29822315911,0.0169684081706691
0.0660330165082541,33.1194903093265,1175.5878321059,1263.66951898459,1175.55194153025,-0.0358905756527292
0.0670335167583792,33.6212778098364,1177.75250428597,1270.29721355492,1177.75821043559,0.0057061496188453
0.0680340170085043,34.1230642777494,1179.80867868127,1276.690702559,1179.82475707687,0.0160783955934676
0.0690345172586293,34.6248496978872,1181.76161126489,1282.92655038328,1181.76396581235,0.0023545474571165
0.0700350175087544,35.1266340550819,1183.63029207072,1289.01694122359,1183.62190748451,-0.0083845862131966
0.0710355177588794,35.6284173341762,1185.39997329167,1294.9120244699,1185.39466420541,-0.00530908626637938
0.0720360180090045,36.1301995200232,1187.08308873783,1300.6635616643,1187.10494104068,0.0218523028479467
0.0730365182591296,36.631980597487,1188.6771710848,1306.25036736816,1188.65701653309,-0.0201545517104478
0.0740370185092546,37.1337605514426,1190.18121352659,1311.67192155749,1190.1673164195,-0.0138971070919069
0.0750375187593797,37.6355393667761,1191.63825253248,1316.94574230803,1191.66987470002,0.0316221675375346
0.0760380190095048,38.1373170283848,1192.99606379087,1322.08819967826,1192.99621569742,0.000151906555629466
0.0770385192596298,38.6390935211775,1194.28203823786,1327.07667816351,1194.27175717136,-0.0102810664998287
0.0780390195097549,39.1408688300745,1195.50400982287,1331.91666147246,1195.47256969242,-0.0314401304497096
0.0790395197598799,39.6426429400077,1196.65680785236,1336.5990900649,1196.67769955898,0.0208917066165668
0.080040020010005,40.144415835921,1197.75636357002,1341.21243555998,1197.74798050335,-0.00838306666923927
0.0810405202601301,40.6461875027703,1198.76323073963,1345.68371701775,1198.75949630265,-0.00373443697594666
0.0820410205102551,41.1479579255234,1199.75453480841,1350.05612838963,1199.76227223811,0.00773742969909108
0.0830415207603802,41.6497270891607,1200.67394551377,1354.2624035281,1200.68662255985,0.0126770460731223
0.0840420210105053,42.1514949786748,1201.54283328895,1358.34196883942,1201.54529663258,0.00246334362736889
0.0850425212606303,42.6532615790711,1202.38719282262,1362.33425265757,1202.3886986061,0.00150578347461305
0.0860430215107554,43.1550268753675,1203.15974097057,1366.2059350987,1203.1799395546,0.0201985840258203
0.0870435217608804,43.6567908525949,1203.88954804568,1369.96365229992,1203.90436087925,0.0148128335642923
0.0880440220110055,44.1585534957974,1204.59568508793,1373.61994973679,1204.60817770887,0.0124926209423393
0.0890445222611306,44.660314790032,1205.24793504358,1377.16191170566,1205.26174364501,0.0138086014278542
0.0900450225112556,45.1620747203691,1205.87335455866,1380.62888775223,1205.88257827796,0.00922371930460031
0.0910455227613807,45.6638332718927,1206.45676131725,1383.98039040041,1206.46613979318,0.00937847592990693
0.0920460230115058,46.1655904297004,1207.00807767762,1387.24495897232,1207.01358588018,0.00550820255375584
0.0930465232616308,46.6673461789034,1207.54240973371,1390.40741255028,1207.5357478362,-0.00666189750995727
0.0940470235117559,47.1691005046269,1208.01761380644,1393.48670838888,1207.99920084062,-0.018412965823245
0.0950475237618809,47.6708533920103,1208.47408665352,1396.47856884087,1208.45864018642,-0.0154464670979451
0.096048024012006,48.172604826207,1208.90720536447,1399.36722856301,1208.89939771207,-0.00780765240028813
0.0970485242621311,48.6743547923849,1209.31679434791,1402.18206071386,1209.30208083162,-0.0147135162940231
0.0980490245122561,49.1761032757264,1209.69482071527,1404.9317278795,1209.66786657515,-0.0269541401200968
0.0990495247623812,49.6778502614285,1210.05120899151,1407.56794561023,1210.03711939128,-0.0140896002330919
0.100050025012506,50.1795957347029,1210.38218214933,1410.15763524154,1210.38596195634,0.003779807008641
0.101050525262631,50.6813396807765,1210.69407808316,1412.71150068208,1210.69508756442,0.0010094812648731
0.102051025512756,51.183082084891,1210.97997308434,1415.163312577,1210.96960435193,-0.0103687324099155
0.103051525762881,51.6848229323036,1211.24583734616,1417.52053609771,1211.23117319226,-0.0146641538976837
0.104052026013007,52.1865622082866,1211.50114794585,1419.83638660179,1211.51296740082,0.0118194549772852
0.105052526263132,52.6882998981281,1211.73151619906,1422.04865447395,1211.71575463001,-0.0157615690493458
0.106053026513257,53.1900359871317,1211.94113651592,1424.2218534101,1211.94770813777,0.00657162184870685
0.107053526763382,53.6917704606168,1212.14751766032,1426.32024511619,1212.17023926786,0.0227216075420529
0.108054027013507,54.1935033039189,1212.33818757015,1428.37113493359,1212.34522862105,0.00704105090267149
0.109054527263632,54.6952345023895,1212.50518248288,1430.34874621525,1212.50101126947,-0.00417121341570237
0.110055027513757,55.1969640413964,1212.66294844626,1432.26335970209,1212.65393886048,-0.00900958578313293
0.111055527763882,55.6986919063237,1212.79740295278,1434.12386538088,1212.83301109643,0.0356081436466411
0.112056028014007,56.2004180825722,1212.92915186721,1435.94536048676,1212.90274099956,-0.0264108676551587
0.113056528264132,56.7021425555592,1213.04494686647,1437.71296869577,1213.02961223337,-0.0153346331044304
0.114057028514257,57.2038653107189,1213.14751534331,1439.42808005673,1213.15780301805,0.0102876747416758
0.115057528764382,57.7055863335027,1213.24742547173,1441.08025190028,1213.24592897036,-0.00149650137495883
0.116058029014507,58.2073056093787,1213.33683749131,1442.69813319181,1213.35510564919,0.018268157881721
0.117058529264632,58.7090231238325,1213.41543884623,1444.25165811375,1213.37771991891,-0.037718927314927
0.118059029514757,59.210738862367,1213.48612287469,1445.74410319429,1213.49099090289,0.00486802820500998
0.119059529764882,59.7124528105029,1213.55767208574,1447.22771472992,1213.55174263279,-0.00592945294556557
0.120060030015008,60.2141649537783,1213.60493740836,1448.66070482257,1213.60816362605,0.00322621768987119
0.121060530265133,60.7158752777492,1213.65600589295,1450.04641909803,1213.68262584024,0.0266199472930566
0.122061030515258,61.2175837679897,1213.69211358049,1451.38798416054,1213.6780446885,-0.014068891993702
0.123061530765383,61.7192904100917,1213.7037398836,1452.69189979467,1213.71107064162,0.00733075802213534
0.124062031015508,62.2209951896659,1213.70444916713,1453.95691020712,1213.72504860819,0.020599441059403
0.125062531265633,62.7226980923408,1213.70249473235,1455.20035699717,1213.69189085543,-0.0106038769199586
0.126063031515758,63.2243991037638,1213.69259333931,1456.40338417067,1213.70368832996,0.0110949906531914
0.127063531765883,63.726098209601,1213.6941479387,1457.5720060904,1213.72289112408,0.0287431853789712
0.128064032016008,64.2277953955372,1213.67969457855,1458.6831325488,1213.69292019756,0.0132256190029238
0.129064532266133,64.7294906472762,1213.67572666487,1459.8002422311,1213.67340806343,-0.00231860143753693
0.130065032516258,65.2311839505408,1213.65433481551,1460.86883286773,1213.64235866318,-0.0119761523324087
0.131065532766383,65.7328752910732,1213.64344520082,1461.90236147216,1213.63920549094,-0.00423970987731082
0.132066033016508,66.2345646546351,1213.6235569402,1462.90073821864,1213.60681026052,-0.0167466796779081
0.133066533266633,66.7362520270074,1213.60130491725,1463.86068512468,1213.61528878848,0.0139838712254914
0.134067033516758,67.237937393991,1213.55887054406,1464.79886201852,1213.55675353861,-0.00211700545060012
0.135067533766883,67.7396207414063,1213.49102140455,1465.72531969593,1213.47430486348,-0.0167165410744019
0.136068034017009,68.241302055094,1213.43679564008,1466.62020160622,1213.4583970236,0.0216013835233753
0.137068534267134,68.7429813209146,1213.39066284295,1467.46594191251,1213.38945465212,-0.00120819083008428
0.138069034517259,69.2446585247489,1213.33248273134,1468.27434100032,1213.33811437035,0.00563163900756081
0.139069534767384,69.7463336524982,1213.29037078073,1469.08195174645,1213.29776979137,0.00739901063593607
0.140070035017509,70.2480066900843,1213.21205662948,1469.84597346928,1213.16068176181,-0.0513748676708019
0.141070535267634,70.7496776234494,1213.15195498417,1470.58253232329,1213.17188343615,0.0199284519826506
0.142071035517759,71.2513464385567,1213.08319439157,1471.2664939834,1213.06170365457,-0.0214907369972934
0.143071535767884,71.7530131213903,1213.02778404823,1471.96771414343,1212.99898940338,-0.0287946448477214
0.144072036018009,72.2546776579555,1212.94793057557,1472.64399351299,1212.92945779359,-0.0184727819771524
0.145072536268134,72.7563400342785,1212.8910261391,1473.29719889111,1212.87024412789,-0.0207820112084391
0.146073036518259,73.258000236407,1212.80872419448,1473.94653425514,1212.79933030416,-0.00939389031577775
0.147073536768384,73.7596582504102,1212.72687107129,1474.56079155155,1212.76308810403,0.0362170327325657
0.148074037018509,74.261314062379,1212.6636755677,1475.15410040082,1212.65606405942,-0.00761150827770507
0.149074537268634,74.7629676584259,1212.57149504628,1475.72856782385,1212.57507161948,0.00357657320591898
0.150075037518759,75.2646190246852,1212.48773649863,1476.28735741808,1212.47010471831,-0.0176317803213806
0.151075537768884,75.7662681473136,1212.40353222827,1476.79404056758,1212.40187321114,-0.00165901712784944
0.15207603801901,76.2679150124896,1212.30167119304,1477.27967584157,1212.27466425221,-0.0270069408225027
0.153076538269135,76.7695596064142,1212.22033253693,1477.78322928417,1212.22317472794,0.00284219100967675
0.15407703851926,77.2712019153107,1212.14304705308,1478.25094706825,1212.13819393651,-0.00485311656734666
0.155077538769385,77.7728419254252,1212.06283042564,1478.69620784165,1212.09469954096,0.0318691153195232
0.15607803901951,78.2744796230263,1211.94246089051,1479.1580167606,1211.92459056865,-0.0178703218573446
0.157078539269635,78.7761149944054,1211.85369454427,1479.5838023453,1211.89455911597,0.0408645716988758
0.15807903951976,79.2777480258772,1211.75091793335,1479.99489335741,1211.76116529674,0.0102473633924092
0.159079539769885,79.7793787037791,1211.65611622324,1480.39171563429,1211.66346820803,0.00735198479196697
0.16008004002001,80.2810070144722,1211.55667973898,1480.77686244595,1211.56026851034,0.00358877135931834
0.161080540270135,80.7826329443406,1211.47362554061,1481.10778879009,1211.45350285384,-0.0201226867686728
0.16208104052026,81.284256479792,1211.37932283789,1481.47350101367,1211.37822128314,-0.00110155475681495
0.163081540770385,81.7858776072581,1211.28144620955,1481.80466767726,1211.26355883251,-0.0178873770437349
0.16408204102051,82.2874963131938,1211.1788712294,1482.12434890548,1211.18187924296,0.00300801356070224
0.165082541270635,82.7891125840785,1211.06641000213,1482.45056356278,1211.08895876423,0.0225487620953118
0.16608304152076,83.2907264064152,1210.96524173813,1482.75024826805,1210.95685334837,-0.00838838976142142
0.167083541770885,83.7923377667314,1210.87104734424,1483.04253774081,1210.86190201944,-0.00914532480010166
0.168084042021011,84.2939466515788,1210.77091634108,1483.34168304433,1210.79081894886,0.0199026077839335
0.169084542271136,84.7955530475336,1210.67153029836,1483.61233022332,1210.66968008452,-0.00185021383981621
0.170085042521261,85.2971569411965,1210.58306064045,1483.88006917282,1210.56967399557,-0.0133866448798017
0.171085542771386,85.798758319193,1210.46242382919,1484.11254693894,1210.47721882507,0.0147949958779918
0.172086043021511,86.3003571681734,1210.38272771667,1484.34733060377,1210.37761024311,-0.0051174735560835
0.173086543271636,86.8019534748131,1210.29094263072,1484.58230335864,1210.2978837624,0.00694113168060539
0.174087043521761,87.3035472258124,1210.1784539144,1484.78896389765,1210.17575749255,-0.0026964218577632
0.175087543771886,87.8051384078971,1210.06037049259,1485.00748298669,1210.07622035732,0.0158498647274428
0.176088044022011,88.3067270078183,1209.94933133953,1485.21148630597,1209.97817529996,0.0288439604341875
0.177088544272136,88.8083130123524,1209.84449195622,1485.38345615763,1209.84290560594,-0.00158635027764831
0.178089044522261,89.3098964083018,1209.72316553426,1485.56898829608,1209.72659788329,0.00343234902288714
0.179089544772386,89.8114771824944,1209.59745414901,1485.74072378959,1209.59964436083,0.00219021182260803
0.180090045022511,90.313055321784,1209.48086307521,1485.88922985827,1209.48921706831,0.00835399309880813
0.181090545272636,90.8146308130507,1209.36750988332,1486.05156778831,1209.3682798472,0.000769963881793956
0.182091045522761,91.3162036432005,1209.26720244251,1486.19268739344,1209.26860425231,0.00140180980588411
0.183091545772886,91.8177737991657,1209.16643698939,1486.31703849337,1209.14901166116,-0.0174253282316386
0.184092046023012,92.3193412679052,1209.03835742768,1486.45370590369,1209.04519187763,0.00683444995024729
0.185092546273137,92.8209060364043,1208.93051437992,1486.54722219603,1208.9102929356,-0.0202214443258981
0.186093046523262,93.3224680916749,1208.78654679767,1486.64727611303,1208.79163257305,0.00508577538084864
0.187093546773387,93.824027420756,1208.66802445308,1486.74655644683,1208.69328190027,0.0252574471930984
0.188094047023512,94.3255840107133,1208.54813869412,1486.84099110851,1208.57123928357,0.0231005894493137
0.189094547273637,94.8271378486396,1208.4304359872,1486.93369257134,1208.45238862046,0.0219526332616624
0.190095047523762,95.3286889216549,1208.33216387644,1486.99994788628,1208.36305820144,0.0308943249985987
0.191095547773887,95.8302372169064,1208.2151664018,1487.07051859358,1208.21443157349,-0.000734828305667179
0.192096048024012,96.3317827215691,1208.11344349907,1487.13927411215,1208.10791136111,-0.00553213796024465
0.193096548274137,96.8333254228452,1207.99969420671,1487.19319866261,1207.97813619605,-0.0215580106562356
0.194097048524262,97.3348653079647,1207.87177213403,1487.23327520037,1207.85668487339,-0.0150872606361645
0.195097548774387,97.8364023641855,1207.74158277421,1487.28962410322,1207.72231629145,-0.0192664827516182
0.196098049024512,98.3379365787934,1207.62042350214,1487.36325102172,1207.61913424108,-0.00128926105776372
0.197098549274637,98.8394679391022,1207.51244695862,1487.38842892438,1207.50220345251,-0.0102435061080541
0.198099049524762,99.3409964324541,1207.37619045139,1487.41292504709,1207.36725870355,-0.00893174784209805
0.199099549774887,99.8425220462194,1207.25610103691,1487.42583091661,1207.23690756919,-0.0191934677231984
0.200100050025012,100.344044767797,1207.13803805945,1487.43271647812,1207.13444936652,-0.00358869293495445
0.201100550275138,100.845564584614,1207.02084626568,1487.46232388446,1207.01008445116,-0.0107618145161723
0.202101050525263,101.347081484127,1206.91154673082,1487.48732871337,1206.89093457962,-0.0206121511994297
0.203101550775388,101.848595453821,1206.79969932895,1487.51649609757,1206.80661708912,0.00691776017583834
0.204102051025513,102.35010648121,1206.68895842408,1487.4958852189,1206.67419336402,-0.0147650600586076
0.205102551275638,102.851614553835,1206.563969623,1487.50067571556,1206.57166337475,0.00769375175627829
0.206103051525763,103.353119659271,1206.44156866587,1487.49972481733,1206.44652277344,0.00495410756821002
0.207103551775888,103.854621785118,1206.31566781303,1487.49091909368,1206.32841355066,0.0127457376258917
0.208104052026013,104.356120919007,1206.21373470794,1487.48491673909,1206.2142304357,0.000495727759926012
0.209104552276138,104.857617048598,1206.07773336647,1487.47250198561,1206.07913908649,0.00140572001896544
0.210105052526263,105.359110161582,1205.95573712013,1487.44538990439,1205.95199866436,-0.00373845577587417
0.211105552776388,105.860600245679,1205.8231168027,1487.41652121622,1205.81648860992,-0.00662819277818016
0.212106053026513,106.362087288638,1205.70038006708,1487.38444941067,1205.71603863826,0.0156585711849857
0.213106553276638,106.863571278239,1205.58525403772,1487.36702969936,1205.60186837857,0.0166143408457629
0.214107053526763,107.365052202293,1205.46731546324,1487.32008522855,1205.46966280018,0.00234733693923772
0.215107553776888,107.866530048639,1205.35186379633,1487.30157143881,1205.34828823637,-0.00357555996424708
0.216108054027013,108.368004805149,1205.22471730934,1487.26026598233,1205.21383157467,-0.0108857346770037
0.217108554277139,108.869476459724,1205.11134404831,1487.22584452323,1205.10435027599,-0.00699377232240295
0.218109054527264,109.370945000296,1205.00399795077,1487.19419540048,1205.00161768225,-0.00238026852093753
0.219109554777389,109.872410414827,1204.87758887423,1487.13866808431,1204.86540671121,-0.0121821630152681
0.220110055027514,110.373872691311,1204.74488899037,1487.08696567376,1204.73007681449,-0.0148121758832076
0.221110555277639,110.875331817772,1204.62327193544,1487.06439612539,1204.6152863602,-0.00798557524194621
0.222111055527764,111.376787782267,1204.50552601513,1487.0082460713,1204.57282521425,0.0672991991184517
0.223111555777889,111.878240572882,1204.40936184719,1486.9573239926,1204.44030116877,0.0309393215857199
0.224112056028014,112.379690177736,1204.28352637569,1486.88267098356,1204.29539166669,0.0118652909984576
0.225112556278139,112.881136584978,1204.17969103344,1486.82672639003,1204.18309351234,0.00340247889994316
0.226113056528264,113.382579782789,1204.05096988374,1486.77337476442,1204.02147570565,-0.0294941780866793
0.227113556778389,113.884019759383,1203.92548170894,1486.70772790285,1203.92596282356,0.000481114618423817
0.228114057028514,114.385456503005,1203.79904807664,1486.62105369136,1203.80630480301,0.00725672636531272
0.229114557278639,114.886890001932,1203.67752579772,1486.55711829789,1203.64821594794,-0.0293098497877509
0.230115057528764,115.388320244471,1203.55840946762,1486.48893721266,1203.53978176112,-0.0186277065015474
0.231115557778889,115.889747218966,1203.43536277846,1486.40039795319,1203.41292437533,-0.0224384031289446
0.232116058029014,116.391170913788,1203.32560033397,1486.31748853065,1203.33271084117,0.00711050719860395
0.23311655827914,116.892591317343,1203.20267633151,1486.24328664495,1203.2071981652,0.00452183369111481
0.234117058529265,117.39400841807,1203.08281492527,1486.16069196225,1203.07907407764,-0.00374084763484461
0.23511755877939,117.89542220444,1202.9816935203,1486.10028226687,1203.00200433307,0.0203108127673204
0.236118059029515,118.396832664956,1202.84366637784,1486.04112741703,1202.85768518455,0.0140188067139206
0.23711855927964,118.898239788155,1202.71697220949,1485.92502424561,1202.73193606625,0.0149638567543207
0.238119059529765,119.399643562606,1202.59903350463,1485.86052290851,1202.57357137497,-0.0254621296628557
0.23911955977989,119.901043976912,1202.49102449633,1485.75551660604,1202.46725172897,-0.0237727673611516
0.240120060030015,120.402441019709,1202.36575602201,1485.67680715091,1202.37507442786,0.00931840584416932
0.24112056028014,120.903834679665,1202.24766082684,1485.5819474455,1202.2678801542,0.0202193273596549
0.242121060530265,121.405224945484,1202.12477765314,1485.50335430076,1202.12103476951,-0.00374288362922925
0.24312156078039,121.9066118059,1202.00010447819,1485.40814424935,1201.989990638,-0.0101138401889784
0.244122061030515,122.407995249684,1201.88761138813,1485.31346969258,1201.87671833772,-0.0108930504047748
0.24512256128064,122.90937526564,1201.77810427726,1485.21202941014,1201.77901404134,0.00090976407841481
0.246123061530765,123.410751842604,1201.66609660829,1485.12012012696,1201.64888751206,-0.0172090962319089
0.24712356178089,123.912124969447,1201.55588041555,1485.02819984348,1201.54595116278,-0.00992925276977985
0.248124062031016,124.413494635076,1201.42925502147,1484.94749619407,1201.4350558658,0.00580084432499461
0.249124562281141,124.914860828429,1201.31018232727,1484.86350447628,1201.34585152696,0.0356691996864811
0.250125062531266,125.416223538481,1201.17709906065,1484.74923209423,1201.16037997614,-0.0167190845070309
0.251125562781391,125.917582754239,1201.0612411843,1484.63100002374,1201.0655370982,0.00429591390411588
0.252126063031516,126.418938464746,1200.94857499826,1484.54673751319,1200.94472438141,-0.00385061685460641
0.253126563281641,126.920290659081,1200.83761384079,1484.42471015296,1200.8536105163,0.0159966755195455
0.254127063531766,127.421639326354,1200.70538674048,1484.31201450407,1200.72051669471,0.0151299542226297
0.255127563781891,127.922984455714,1200.57576781032,1484.19232823601,1200.59039730525,0.0146294949297499
0.256128064032016,128.424326036341,1200.45764940134,1484.08913100069,1200.46777595724,0.0101265558994328
0.257128564282141,128.925664057453,1200.33946408339,1483.96600189419,1200.32856770597,-0.0108963774223412
0.258129064532266,129.426998508302,1200.20310941139,1483.86861603344,1200.20589730017,0.00278788877903935
0.259129564782391,129.928329378175,1200.08162200219,1483.75413591948,1200.10629866156,0.0246766593729717
0.260130065032516,130.429656656396,1199.94669680318,1483.6420789251,1199.94683825342,0.000141450242608698
0.261130565282641,130.930980332322,1199.83075560691,1483.50036694007,1199.85076766514,0.0200120582367163
0.262131065532766,131.432300395348,1199.71840236331,1483.38984508191,1199.73165942216,0.0132570588498311
0.263131565782891,131.933616834903,1199.60301743072,1483.28408014492,1199.58015540229,-0.0228620284271983
0.264132066033017,132.434929640452,1199.48590776595,1483.16861994747,1199.48425989751,-0.0016478684390222
0.265132566283142,132.936238801497,1199.37014125639,1483.07809608058,1199.40466614454,0.0345248881492353
0.266133066533267,133.437544307574,1199.25016956325,1482.94660758169,1199.26437265784,0.0142030945867191
0.267133566783392,133.938846148258,1199.13685836542,1482.80242242221,1199.1535040435,0.016645678078703
0.268134067033517,134.440144313158,1199.02538317644,1482.68257335914,1199.03037405759,0.00499088114793267
0.269134567283642,134.94143879192,1198.9030229576,1482.53627046052,1198.89776100395,-0.00526195365614512
0.270135067533767,135.442729574226,1198.79479426086,1482.39114423511,1198.79056837053,-0.0042258903365564
0.271135567783892,135.944016649795,1198.67188047943,1482.27234033019,1198.70678103688,0.034900557444189
0.272136068034017,136.445300008383,1198.54758049962,1482.14381083382,1198.56715535178,0.0195748521607584
0.273136568284142,136.946579639781,1198.42614172572,1482.01729525293,1198.42228485316,-0.00385687255834455
0.274137068534267,137.447855533819,1198.29916073795,1481.8789645878,1198.29911294207,-4.77958760711772e-05
0.275137568784392,137.949127680363,1198.1788742364,1481.76961418047,1198.16973835837,-0.0091358780275641
0.276138069034517,138.450396069315,1198.0610372687,1481.64901939631,1198.04525222396,-0.0157850447353667
0.277138569284642,138.951660690616,1197.94603941136,1481.49603050694,1197.96740027654,0.0213608651808954
0.278139069534767,139.452921534244,1197.8158578207,1481.36535812022,1197.7949618345,-0.0208959862050051
0.279139569784892,139.954178590212,1197.70522629086,1481.24308171965,1197.6866336242,-0.0185926666645173
0.280140070035018,140.455431848572,1197.59184955061,1481.09937218653,1197.60792705203,0.016077501414884
0.281140570285143,140.956681299415,1197.46394875195,1480.95780986984,1197.44453811359,-0.0194106383610233
0.282141070535268,141.457926932867,1197.34316824573,1480.83441509612,1197.32695706387,-0.0162111818590347
0.283141570785393,141.959168739094,1197.23323596326,1480.70520654948,1197.23446478471,0.00122882144933101
